new 4 31 0.003793267 board fire_hydrant
yes 10 28 0.003787082 chase dog
new 7 52 0.0037593986 buy refrigerator
new 14 29 0.0037463205 cook donut
new 39 8 0.0037314342 hug bench
yes 89 1 0.0036997886 smell apple
yes 41 36 0.003672235 inspect handbag
new 33 56 0.0036635199 groom sheep
yes 111 32 0.0036443148 wash fork
new 110 34 0.0036403926 walk giraffe
new 66 10 0.003629764 pick bird
new 39 21 0.0036132315 hug cell_phone
new 87 30 0.0036126345 sit_on elephant
new 75 22 0.0035696074 repair chair
new 107 20 0.0035092116 train cat
new 38 16 0.0034517674 hose bus
new 111 66 0.0034161492 wash teddy_bear
new 33 66 0.003391921 groom teddy_bear
new 54 78 0.003374077 make wine_glass
new 41 64 0.0033719605 inspect suitcase
new 75 40 0.003357282 repair kite
new 39 51 0.0032715376 hug potted_plant
yes 39 31 0.0032141423 hug fire_hydrant
new 39 12 0.0031731776 hug book
new 66 51 0.003132832 pick potted_plant
new 11 31 0.0031266285 check fire_hydrant
new 67 78 0.003121878 pick_up wine_glass
new 40 20 0.0031126789 hunt cat
new 67 36 0.003101737 pick_up handbag
new 7 38 0.0030906594 buy hot_dog
new 4 47 0.0030820293 board oven
new 12 31 0.0030364373 clean fire_hydrant
new 75 65 0.003032345 repair surfboard
yes 48 78 0.0030217308 lick wine_glass
new 54 13 0.0029737013 make bottle
new 75 44 0.00295868 repair motorcycle
new 39 4 0.0029326777 hug baseball_bat
new 93 74 0.002910053 stand_on truck
new 112 56 0.0027625356 watch sheep
yes 62 9 0.002727219 park bicycle
new 39 19 0.0027262813 hug carrot
new 41 33 0.002688172 inspect frisbee
yes 21 11 0.0026738998 drive boat
new 39 62 0.0026732408 hug sports_ball
yes 97 63 0.0026666666 stop_at stop_sign
new 89 38 0.0026223776 smell hot_dog
new 41 15 0.0025510204 inspect broccoli
new 39 60 0.0025317427 hug snowboard
new 41 49 0.0025095008 inspect person
new 40 37 0.0024920434 hunt horse
new 39 71 0.0024536531 hug toothbrush
new 67 61 0.002437703 pick_up spoon
yes 58 76 0.0024242424 open umbrella
new 67 60 0.0024159257 pick_up snowboard
new 110 79 0.002415459 walk zebra
new 106 26 0.0023931623 toast cup
new 50 26 0.0023462377 lift cup
yes 111 19 0.0023323614 wash carrot
new 28 33 0.0022966906 flip frisbee
new 112 42 0.002256597 watch laptop
new 94 40 0.002236909 stand_under kite
new 111 34 0.0021978023 wash giraffe
new 59 75 0.0021520804 operate tv
new 39 42 0.0021393495 hug laptop
new 38 10 0.002132954 hose bird
new 54 70 0.002124183 make toilet
new 93 30 0.002113156 stand_on elephant
new 86 22 0.002111022 sit_at chair
new 41 39 0.002108135 inspect keyboard
yes 12 7 0.0020678246 clean bed
new 89 78 0.0020661156 smell wine_glass
yes 41 68 0.0020549886 inspect tie
new 50 13 0.0020444198 lift bottle
yes 75 59 0.0020389531 repair skis
new 78 56 0.0020332288 run sheep
new 8 45 0.002019862 carry mouse
new 24 22 0.0019741964 eat_at chair
new 82 40 0.0019572955 set kite
new 67 4 0.0019556715 pick_up baseball_bat
new 39 78 0.0018836126 hug wine_glass
new 80 66 0.001865404 scratch teddy_bear
new 54 20 0.001861504 make cat
new 75 18 0.0018450185 repair car
new 104 40 0.001842908 throw kite
yes 18 65 0.0018269684 drag surfboard
new 45 10 0.0018208717 kiss bird
new 32 59 0.0018205047 grind skis
new 39 45 0.0017615972 hug mouse
new 111 76 0.0017598344 wash umbrella
yes 22 28 0.0017182131 dry dog
new 41 60 0.0016600861 inspect snowboard
new 67 3 0.0016556291 pick_up banana
new 39 16 0.0016357688 hug bus
new 39 50 0.0016311085 hug pizza
new 9 67 0.0016252612 catch tennis_racket
new 33 20 0.001615944 groom cat
new 75 73 0.001572327 repair train
new 111 72 0.0015406163 wash traffic_light
new 52 11 0.0014981761 load boat
new 80 10 0.0014794583 scratch bird
new 39 59 0.0014528441 hug skis
new 38 73 0.0014469163 hose train
new 62 74 0.0014144272 park truck
new 41 19 0.001412172 inspect carrot
new 41 12 0.0014005603 inspect book
new 37 22 0.0013860014 hop_on chair
new 67 32 0.0013736264 pick_up fork
new 39 3 0.0013143925 hug banana
new 7 62 0.0012506949 buy sports_ball
new 41 6 0.00125 inspect bear
new 41 58 0.001235952 inspect skateboard
yes 41 67 0.001223092 inspect tennis_racket
new 46 30 0.0012029351 lasso elephant
yes 0 60 0.00120003 adjust snowboard
new 107 30 0.0011541031 train elephant
new 39 67 0.0011502666 hug tennis_racket
new 37 56 0.0011462048 hop_on sheep
new 39 65 0.0011359506 hug surfboard
new 111 22 0.0011154012 wash chair
new 38 37 0.0011140063 hose horse
new 111 45 0.0010989011 wash mouse
new 93 16 0.0010912699 stand_on bus
yes 89 15 0.0010822511 smell broccoli
new 54 41 0.0010705432 make knife
new 7 66 0.0010351967 buy teddy_bear
new 107 34 0.0010154862 train giraffe
new 12 11 0.0010121458 clean boat
new 78 20 0.0009993338 run cat
new 39 9 0.0009964803 hug bicycle
new 37 28 0.0009912768 hop_on dog
new 82 75 0.0009803922 set tv
new 41 56 0.0009756386 inspect sheep
new 39 23 0.0009541985 hug clock
new 41 50 0.0009539072 inspect pizza
new 67 53 0.0009245562 pick_up remote
new 75 67 0.0009046265 repair tennis_racket
new 54 35 0.0008912656 make hair_drier
new 41 54 0.0008662047 inspect sandwich
new 47 18 0.000851547 launch car
new 17 11 0.0008467952 direct boat
new 8 15 0.00083359383 carry broccoli
new 75 64 0.0008028904 repair suitcase
new 67 39 0.00080128206 pick_up keyboard
new 41 75 0.00078781514 inspect tv
new 44 4 0.00077785965 kick baseball_bat
new 111 51 0.0007653061 wash potted_plant
new 12 75 0.0007541478 clean tv
new 41 78 0.00075371057 inspect wine_glass
new 18 58 0.0007489403 drag skateboard
new 39 39 0.00074215437 hug keyboard
new 41 24 0.00073223736 inspect couch
new 39 11 0.00071983394 hug boat
new 41 41 0.0007183908 inspect knife
new 83 37 0.0007072136 shear horse
new 50 78 0.0007002801 lift wine_glass
new 11 60 0.00069655204 check snowboard
new 12 22 0.0006930007 clean chair
new 39 29 0.0006877106 hug donut
new 39 34 0.0006850656 hug giraffe
new 78 34 0.0006747638 run giraffe
yes 111 26 0.0006715507 wash cup
new 11 70 0.000660066 check toilet
new 41 21 0.0006547619 inspect cell_phone
yes 111 78 0.00064935064 wash wine_glass
new 39 58 0.0006467185 hug skateboard
new 104 76 0.000621118 throw umbrella
new 44 13 0.0006181743 kick bottle
yes 89 3 0.00060204696 smell banana
new 53 40 0.0005931198 lose kite
new 75 0 0.00058962265 repair airplane
new 25 18 0.00058456033 exit car
new 41 4 0.00058010494 inspect baseball_bat
new 112 37 0.00057561486 watch horse
new 50 41 0.00056344375 lift knife
new 54 10 0.00056344375 make bird
new 33 34 0.00054555375 groom giraffe
new 54 12 0.0005382545 make book
new 86 24 0.0005238619 sit_at couch
new 75 2 0.0005202553 repair backpack
new 67 21 0.0005128205 pick_up cell_phone
new 108 18 0.0005114903 turn car
new 14 17 0.0005103603 cook cake
new 112 20 0.0005063291 watch cat
new 38 57 0.000490918 hose sink
new 54 49 0.00049016334 make person
new 7 21 0.00047619047 buy cell_phone
new 47 74 0.00045787546 launch truck
new 67 12 0.0004524887 pick_up book
new 38 77 0.0004482295 hose vase
yes 14 54 0.0004433279 cook sandwich
new 80 79 0.00043047784 scratch zebra
new 21 44 0.00042444823 drive motorcycle
new 39 69 0.0004240882 hug toaster
new 12 58 0.00040730828 clean skateboard
new 38 44 0.000406459 hose motorcycle
new 41 35 0.00040584416 inspect hair_drier
new 99 61 0.00039489273 swing spoon
new 7 68 0.00037792895 buy tie
new 60 2 0.00036764707 pack backpack
new 41 32 0.0003644315 inspect fork
new 41 55 0.0003619691 inspect scissors
new 111 59 0.00034562213 wash skis
new 41 34 0.0003434066 inspect giraffe
new 41 27 0.0003320543 inspect dining_table
new 111 35 0.00032467532 wash hair_drier
new 39 44 0.00031464608 hug motorcycle
yes 111 61 0.00030181085 wash spoon
new 75 8 0.00030140454 repair bench
new 41 70 0.00029761906 inspect toilet
yes 0 59 0.0002888782 adjust skis
new 9 4 0.00028727378 catch baseball_bat
new 111 75 0.00028011206 wash tv
new 66 62 0.00027305618 pick sports_ball
new 54 22 0.00026497085 make chair
new 67 67 0.00026343518 pick_up tennis_racket
new 41 53 0.00025755496 inspect remote
yes 17 18 0.00025574514 direct car
new 75 16 0.0002526954 repair bus
new 0 70 0.00024875623 adjust toilet
new 41 30 0.0002464943 inspect elephant
new 12 42 0.00024497794 clean laptop
new 111 7 0.00023041475 wash bed
new 41 17 0.00023011782 inspect cake
new 75 58 0.00021408386 repair skateboard
new 41 57 0.00021258503 inspect sink
new 54 33 0.00021083702 make frisbee
new 111 4 0.00020177562 wash baseball_bat
new 48 38 0.00019040366 lick hot_dog
new 40 10 0.00018843038 hunt bird
new 41 23 0.00018601191 inspect clock
new 11 44 0.0001774371 check motorcycle
new 98 30 0.00017094341 straddle elephant
new 87 34 0.00017003332 sit_on giraffe
new 9 14 0.00016616816 catch bowl
new 86 70 0.0001650165 sit_at toilet
new 0 58 0.00015805992 adjust skateboard
new 38 9 0.0001481573 hose bicycle
new 7 12 0.00014005603 buy book
new 98 79 0.00013460762 straddle zebra
yes 17 16 0.00013260255 direct bus
new 104 67 0.0001223092 throw tennis_racket
new 41 71 0.00011957908 inspect toothbrush
new 66 21 0.00011695906 pick cell_phone
new 48 46 0.00011380448 lick orange
new 78 30 0.000107631044 run elephant
yes 37 44 0.000103391234 hop_on motorcycle
new 67 40 0.00010265535 pick_up kite
new 18 28 0.00010207207 drag dog
new 0 21 9.950249e-05 adjust cell_phone
new 67 19 9.811617e-05 pick_up carrot
new 87 37 9.23038e-05 sit_on horse
new 17 73 8.685079e-05 direct train
yes 111 1 8.3056475e-05 wash apple
new 67 26 8.218278e-05 pick_up cup
yes 111 41 8.2101804e-05 wash knife
new 9 38 8.148631e-05 catch hot_dog
new 9 29 7.634753e-05 catch donut
new 72 25 7.070136e-05 race cow
yes 100 49 6.6840454e-05 tag person
new 54 21 6.5359476e-05 make cell_phone
yes 75 21 6.289308e-05 repair cell_phone
new 41 61 6.287726e-05 inspect spoon
new 67 42 6.1244486e-05 pick_up laptop
yes 45 30 6.074227e-05 kiss elephant
new 67 65 5.7234432e-05 pick_up surfboard
new 66 59 5.6593097e-05 pick skis
new 9 78 5.5029715e-05 catch wine_glass
new 75 60 4.7406844e-05 repair snowboard
new 54 25 4.713424e-05 make cow
new 39 17 3.934839e-05 hug cake
new 75 27 3.8983315e-05 repair dining_table
new 111 68 3.7792895e-05 wash tie
new 111 58 3.2418415e-05 wash skateboard
new 11 8 3.1632557e-05 check bench
new 38 22 3.0958792e-05 hose chair
new 80 37 1.8133682e-05 scratch horse
new 56 27 0.0 move dining_table
new 84 26 0.0 sign cup
yes 57 27 0.0 no_interaction dining_table
new 9 3 0.0 catch banana
new 111 27 0.0 wash dining_table
new 53 3 0.0 lose banana
new 61 27 0.0 paint dining_table
yes 57 3 0.0 no_interaction banana
new 50 3 0.0 lift banana
new 38 27 0.0 hose dining_table
new 39 27 0.0 hug dining_table
new 7 27 0.0 buy dining_table
new 116 2 0.0 zip backpack
new 18 27 0.0 drag dining_table
new 84 27 0.0 sign dining_table
new 100 26 0.0 tag cup
new 44 3 0.0 kick banana
new 100 27 0.0 tag dining_table
new 0 27 0.0 adjust dining_table
new 54 24 0.0 make couch
new 38 24 0.0 hose couch
yes 57 4 0.0 no_interaction baseball_bat
new 54 4 0.0 make baseball_bat
new 53 4 0.0 lose baseball_bat
new 75 24 0.0 repair couch
new 100 24 0.0 tag couch
new 111 24 0.0 wash couch
new 84 24 0.0 sign couch
new 100 23 0.0 tag clock
new 104 23 0.0 throw clock
new 77 4 0.0 row baseball_bat
new 84 23 0.0 sign clock
new 18 24 0.0 drag couch
new 111 23 0.0 wash clock
new 12 24 0.0 clean couch
new 0 24 0.0 adjust couch
new 66 4 0.0 pick baseball_bat
new 91 3 0.0 squeeze banana
new 7 26 0.0 buy cup
new 9 26 0.0 catch cup
new 12 26 0.0 clean cup
new 84 3 0.0 sign banana
new 92 25 0.0 stab cow
new 100 3 0.0 tag banana
yes 57 26 0.0 no_interaction cup
new 53 26 0.0 lose cup
new 44 26 0.0 kick cup
new 12 4 0.0 clean baseball_bat
new 7 4 0.0 buy baseball_bat
new 0 4 0.0 adjust baseball_bat
new 80 25 0.0 scratch cow
new 104 3 0.0 throw banana
new 53 25 0.0 lose cow
yes 57 25 0.0 no_interaction cow
new 111 3 0.0 wash banana
new 100 0 0.0 tag airplane
new 39 32 0.0 hug fork
new 53 32 0.0 lose fork
new 93 0 0.0 stand_on airplane
yes 57 32 0.0 no_interaction fork
new 84 32 0.0 sign fork
new 99 32 0.0 swing fork
new 100 32 0.0 tag fork
new 104 32 0.0 throw fork
new 66 32 0.0 pick fork
new 12 32 0.0 clean fork
new 75 31 0.0 repair fire_hydrant
new 82 31 0.0 set fire_hydrant
new 44 1 0.0 kick apple
new 39 1 0.0 hug apple
yes 57 31 0.0 no_interaction fire_hydrant
new 59 31 0.0 operate fire_hydrant
new 111 31 0.0 wash fire_hydrant
new 9 1 0.0 catch apple
new 7 32 0.0 buy fork
new 9 32 0.0 catch fork
new 100 31 0.0 tag fire_hydrant
new 111 33 0.0 wash frisbee
new 100 33 0.0 tag frisbee
yes 57 34 0.0 no_interaction giraffe
new 40 34 0.0 hunt giraffe
new 37 34 0.0 hop_on giraffe
yes 57 0 0.0 no_interaction airplane
new 12 33 0.0 clean frisbee
new 7 33 0.0 buy frisbee
new 66 0 0.0 pick frisbee
new 39 0 0.0 hug airplane
new 39 33 0.0 hug frisbee
new 84 33 0.0 sign frisbee
new 54 0 0.0 make airplane
new 53 33 0.0 lose frisbee
yes 57 33 0.0 no_interaction frisbee
new 44 31 0.0 kick fire_hydrant
new 48 1 0.0 lick apple
yes 57 2 0.0 no_interaction backpack
new 53 2 0.0 lose backpack
new 66 29 0.0 pick donut
new 9 2 0.0 catch backpack
new 7 2 0.0 buy backpack
yes 57 29 0.0 no_interaction donut
new 53 29 0.0 lose donut
new 66 2 0.0 pick backpack
new 67 2 0.0 pick_up backpack
new 84 2 0.0 sign backpack
new 104 2 0.0 throw backpack
new 100 2 0.0 tag backpack
new 54 28 0.0 make dog
new 92 28 0.0 stab dog
new 84 28 0.0 sign dog
new 100 28 0.0 tag dog
yes 57 28 0.0 no_interaction dog
new 92 30 0.0 stab elephant
new 100 30 0.0 tag elephant
new 72 30 0.0 race elephant
new 80 30 0.0 scratch elephant
yes 57 1 0.0 no_interaction apple
new 53 1 0.0 lose apple
new 0 31 0.0 adjust fire_hydrant
yes 89 29 0.0 smell donut
new 1 2 0.0 assemble backpack
new 0 2 0.0 adjust backpack
new 100 29 0.0 tag donut
new 104 29 0.0 throw donut
new 91 1 0.0 squeeze apple
new 54 30 0.0 make elephant
yes 57 30 0.0 no_interaction elephant
new 104 1 0.0 throw apple
new 100 1 0.0 tag apple
new 39 15 0.0 hug broccoli
new 86 8 0.0 sit_at bench
new 84 8 0.0 sign bench
new 7 15 0.0 buy broccoli
new 9 15 0.0 catch broccoli
new 12 15 0.0 clean broccoli
yes 57 8 0.0 no_interaction bench
new 67 15 0.0 pick_up broccoli
new 53 15 0.0 lose broccoli
yes 57 15 0.0 no_interaction broccoli
new 1 9 0.0 assemble bicycle
new 0 9 0.0 adjust bicycle
new 53 14 0.0 lose bowl
yes 57 14 0.0 no_interaction bowl
new 12 9 0.0 clean bicycle
new 28 14 0.0 flip bowl
new 7 9 0.0 buy bicycle
new 39 14 0.0 hug bowl
new 66 14 0.0 pick bowl
new 100 14 0.0 tag bowl
new 104 14 0.0 throw bowl
new 90 14 0.0 spin bowl
new 104 8 0.0 throw bench
new 84 14 0.0 sign bowl
new 100 8 0.0 tag bench
new 54 8 0.0 make bench
new 1 8 0.0 assemble bench
new 100 16 0.0 tag bus
new 100 7 0.0 tag bed
new 108 16 0.0 turn bus
new 7 17 0.0 buy cake
new 9 17 0.0 catch cake
new 62 16 0.0 park bus
new 104 15 0.0 throw broccoli
new 100 15 0.0 tag broccoli
new 100 10 0.0 tag bird
new 107 10 0.0 train bird
new 0 11 0.0 adjust boat
yes 57 10 0.0 no_interaction bird
new 54 11 0.0 make boat
yes 57 11 0.0 no_interaction boat
new 66 13 0.0 pick bottle
new 54 9 0.0 make bicycle
new 53 9 0.0 lose bicycle
new 56 9 0.0 move bicycle
new 53 13 0.0 lose bottle
yes 57 13 0.0 no_interaction bottle
new 61 9 0.0 paint bicycle
yes 57 9 0.0 no_interaction bicycle
new 111 13 0.0 wash bottle
new 84 13 0.0 sign bottle
new 7 14 0.0 buy bowl
new 90 13 0.0 spin bottle
new 100 13 0.0 tag bottle
new 104 13 0.0 throw bottle
new 100 12 0.0 tag book
new 104 12 0.0 throw book
new 90 12 0.0 spin book
new 66 12 0.0 pick book
new 84 12 0.0 sign book
new 84 9 0.0 sign bicycle
new 0 22 0.0 adjust chair
new 1 22 0.0 assemble chair
new 84 5 0.0 sign baseball_glove
new 100 21 0.0 tag cell_phone
yes 57 20 0.0 no_interaction cat
new 66 20 0.0 pick cat
new 100 20 0.0 tag cat
new 9 21 0.0 catch cell_phone
new 12 21 0.0 clean cell_phone
new 7 23 0.0 buy clock
new 9 23 0.0 catch clock
new 12 23 0.0 clean clock
new 100 4 0.0 tag baseball_bat
new 0 5 0.0 adjust baseball_glove
new 12 5 0.0 clean baseball_glove
new 9 5 0.0 catch baseball_glove
new 7 5 0.0 buy baseball_glove
new 0 23 0.0 adjust clock
new 50 23 0.0 lift clock
new 53 23 0.0 lose clock
yes 57 23 0.0 no_interaction clock
yes 84 4 0.0 sign baseball_bat
new 66 5 0.0 pick baseball_glove
yes 57 5 0.0 no_interaction baseball_glove
new 56 22 0.0 move chair
yes 57 22 0.0 no_interaction chair
new 18 22 0.0 drag chair
new 100 22 0.0 tag chair
new 84 22 0.0 sign chair
new 61 22 0.0 paint chair
new 53 5 0.0 lose baseball_glove
new 50 5 0.0 lift baseball_glove
new 39 18 0.0 hug car
new 7 18 0.0 buy car
new 39 7 0.0 hug bed
new 12 18 0.0 clean car
new 18 7 0.0 drag bed
yes 57 18 0.0 no_interaction car
new 100 18 0.0 tag car
new 66 17 0.0 pick cake
new 50 17 0.0 lift cake
yes 57 17 0.0 no_interaction cake
new 41 7 0.0 inspect bed
new 56 7 0.0 move bed
new 88 17 0.0 slide cake
new 100 17 0.0 tag cake
yes 57 7 0.0 no_interaction bed
new 104 17 0.0 throw cake
new 7 20 0.0 buy cat
new 104 19 0.0 throw carrot
new 100 19 0.0 tag carrot
yes 57 6 0.0 no_interaction bear
new 1 7 0.0 assemble bed
new 0 7 0.0 adjust bed
new 7 7 0.0 buy bed
new 9 19 0.0 catch carrot
new 66 19 0.0 pick carrot
new 50 19 0.0 lift carrot
new 53 19 0.0 lose carrot
yes 57 19 0.0 no_interaction carrot
new 100 6 0.0 tag bear
new 100 64 0.0 tag suitcase
yes 116 64 0.0 zip suitcase
new 0 65 0.0 adjust surfboard
new 84 64 0.0 sign suitcase
new 44 64 0.0 kick suitcase
new 53 64 0.0 lose suitcase
yes 57 64 0.0 no_interaction suitcase
new 66 64 0.0 pick suitcase
new 7 65 0.0 buy surfboard
new 66 65 0.0 pick surfboard
new 84 65 0.0 sign surfboard
yes 57 65 0.0 no_interaction surfboard
new 12 65 0.0 clean surfboard
new 44 65 0.0 kick surfboard
new 53 65 0.0 lose surfboard
yes 57 63 0.0 no_interaction stop_sign
new 61 63 0.0 paint stop_sign
new 39 63 0.0 hug stop_sign
new 41 63 0.0 inspect stop_sign
new 7 64 0.0 buy suitcase
new 12 64 0.0 clean suitcase
new 100 63 0.0 tag stop_sign
new 111 63 0.0 wash stop_sign
new 84 67 0.0 sign tennis_racket
new 100 67 0.0 tag tennis_racket
new 53 67 0.0 lose tennis_racket
new 44 67 0.0 kick tennis_racket
new 50 67 0.0 lift tennis_racket
yes 57 67 0.0 no_interaction tennis_racket
new 66 67 0.0 pick tennis_racket
new 111 67 0.0 wash tennis_racket
new 50 68 0.0 lift tie
new 53 68 0.0 lose tie
yes 57 68 0.0 no_interaction tie
new 66 68 0.0 pick tie
new 9 68 0.0 catch tie
new 11 68 0.0 check tie
new 12 68 0.0 clean tie
new 44 66 0.0 kick teddy_bear
new 50 66 0.0 lift teddy_bear
new 53 66 0.0 lose teddy_bear
yes 57 66 0.0 no_interaction teddy_bear
new 100 65 0.0 tag surfboard
new 9 66 0.0 catch teddy_bear
new 66 66 0.0 pick teddy_bear
new 11 67 0.0 check tennis_racket
new 0 67 0.0 adjust tennis_racket
new 7 67 0.0 buy tennis_racket
new 12 67 0.0 clean tennis_racket
new 84 66 0.0 sign teddy_bear
new 100 66 0.0 tag teddy_bear
new 12 63 0.0 clean stop_sign
new 7 59 0.0 buy skis
new 11 59 0.0 check skis
new 12 59 0.0 clean skis
new 18 59 0.0 drag skis
new 84 58 0.0 sign skateboard
new 100 58 0.0 tag skateboard
new 53 59 0.0 lose skis
new 100 59 0.0 tag skis
new 7 60 0.0 buy snowboard
new 12 60 0.0 clean snowboard
yes 57 59 0.0 no_interaction skis
new 84 59 0.0 sign skis
new 100 57 0.0 tag sink
new 66 57 0.0 pick sink
yes 57 57 0.0 no_interaction sink
new 53 58 0.0 lose skateboard
yes 57 58 0.0 no_interaction skateboard
new 66 58 0.0 pick skateboard
new 7 58 0.0 buy skateboard
new 11 58 0.0 check skateboard
new 18 60 0.0 drag snowboard
new 7 63 0.0 buy stop_sign
new 11 62 0.0 check sports_ball
new 12 62 0.0 clean sports_ball
new 100 61 0.0 tag spoon
new 104 61 0.0 throw spoon
new 100 62 0.0 tag sports_ball
new 111 62 0.0 wash sports_ball
new 0 63 0.0 adjust stop_sign
yes 84 62 0.0 sign sports_ball
new 50 62 0.0 lift sports_ball
new 53 62 0.0 lose sports_ball
yes 57 62 0.0 no_interaction sports_ball
new 66 61 0.0 pick spoon
new 66 60 0.0 pick snowboard
new 84 60 0.0 sign snowboard
new 100 60 0.0 tag snowboard
new 53 60 0.0 lose snowboard
yes 57 60 0.0 no_interaction snowboard
new 39 61 0.0 hug spoon
new 53 61 0.0 lose spoon
yes 57 61 0.0 no_interaction spoon
new 111 60 0.0 wash snowboard
new 7 61 0.0 buy spoon
new 9 61 0.0 catch spoon
new 12 61 0.0 clean spoon
new 0 76 0.0 adjust umbrella
new 7 76 0.0 buy umbrella
new 9 76 0.0 catch umbrella
new 11 76 0.0 check umbrella
new 11 77 0.0 check vase
new 100 75 0.0 tag tv
new 39 76 0.0 hug umbrella
new 100 76 0.0 tag umbrella
new 7 77 0.0 buy vase
new 9 77 0.0 catch vase
new 84 76 0.0 sign umbrella
yes 57 76 0.0 no_interaction umbrella
new 66 76 0.0 pick umbrella
new 100 74 0.0 tag truck
yes 57 74 0.0 no_interaction truck
new 108 74 0.0 turn truck
new 39 75 0.0 hug tv
yes 57 75 0.0 no_interaction tv
new 7 75 0.0 buy tv
new 11 75 0.0 check tv
new 33 79 0.0 groom zebra
new 84 78 0.0 sign wine_glass
new 100 78 0.0 tag wine_glass
new 104 78 0.0 throw wine_glass
new 37 79 0.0 hop_on zebra
new 38 79 0.0 hose zebra
new 40 79 0.0 hunt zebra
new 92 79 0.0 stab zebra
new 41 79 0.0 inspect zebra
new 100 79 0.0 tag zebra
new 107 79 0.0 train zebra
new 78 79 0.0 run zebra
new 45 79 0.0 kiss zebra
new 46 79 0.0 lasso zebra
new 55 79 0.0 milk zebra
yes 57 79 0.0 no_interaction zebra
new 72 79 0.0 race zebra
new 66 77 0.0 pick vase
new 84 77 0.0 sign vase
new 100 77 0.0 tag vase
yes 61 77 0.0 paint vase
yes 57 77 0.0 no_interaction vase
new 39 77 0.0 hug vase
new 44 77 0.0 kick vase
new 53 77 0.0 lose vase
yes 57 78 0.0 no_interaction wine_glass
new 53 78 0.0 lose wine_glass
new 66 78 0.0 pick wine_glass
new 7 78 0.0 buy wine_glass
new 11 78 0.0 check wine_glass
new 12 78 0.0 clean wine_glass
yes 57 70 0.0 no_interaction toilet
new 38 70 0.0 hose toilet
new 50 71 0.0 lift toothbrush
new 12 71 0.0 clean toothbrush
new 100 70 0.0 tag toilet
new 7 71 0.0 buy toothbrush
new 9 71 0.0 catch toothbrush
new 11 71 0.0 check toothbrush
new 7 70 0.0 buy toilet
new 7 69 0.0 buy toaster
new 11 69 0.0 check toaster
new 100 68 0.0 tag tie
new 104 68 0.0 throw tie
new 100 69 0.0 tag toaster
yes 57 69 0.0 no_interaction toaster
yes 57 71 0.0 no_interaction toothbrush
new 47 73 0.0 launch train
yes 57 73 0.0 no_interaction train
new 7 74 0.0 buy truck
new 100 73 0.0 tag train
new 100 72 0.0 tag traffic_light
new 104 71 0.0 throw toothbrush
yes 111 71 0.0 wash toothbrush
new 0 72 0.0 adjust traffic_light
new 7 42 0.0 buy laptop
new 9 42 0.0 catch laptop
new 11 42 0.0 check laptop
new 13 42 0.0 control laptop
new 0 42 0.0 adjust laptop
new 100 41 0.0 tag knife
new 104 41 0.0 throw knife
new 84 42 0.0 sign laptop
new 100 42 0.0 tag laptop
new 103 42 0.0 text_on laptop
new 41 42 0.0 inspect laptop
new 53 42 0.0 lose laptop
yes 57 42 0.0 no_interaction laptop
new 59 42 0.0 operate laptop
yes 57 40 0.0 no_interaction kite
new 84 40 0.0 sign kite
new 39 40 0.0 hug kite
new 53 41 0.0 lose knife
yes 57 41 0.0 no_interaction knife
new 66 41 0.0 pick knife
new 100 40 0.0 tag kite
new 111 40 0.0 wash kite
new 7 41 0.0 buy knife
new 9 41 0.0 catch knife
new 12 41 0.0 clean knife
new 100 43 0.0 tag microwave
new 12 40 0.0 clean kite
new 9 40 0.0 catch kite
new 50 36 0.0 lift handbag
yes 57 36 0.0 no_interaction handbag
new 0 36 0.0 adjust handbag
new 7 36 0.0 buy handbag
new 9 36 0.0 catch handbag
new 11 36 0.0 check handbag
new 12 36 0.0 clean handbag
new 111 36 0.0 wash handbag
new 100 36 0.0 tag handbag
new 66 36 0.0 pick handbag
new 75 36 0.0 repair handbag
new 84 36 0.0 sign handbag
new 7 35 0.0 buy hair_drier
new 9 35 0.0 catch hair_drier
new 11 35 0.0 check hair_drier
new 12 35 0.0 clean hair_drier
new 100 34 0.0 tag giraffe
new 92 34 0.0 stab giraffe
new 93 34 0.0 stand_on giraffe
new 67 35 0.0 pick_up hair_drier
yes 75 35 0.0 repair hair_drier
new 100 35 0.0 tag hair_drier
new 66 35 0.0 pick hair_drier
new 50 35 0.0 lift hair_drier
yes 57 35 0.0 no_interaction hair_drier
new 7 40 0.0 buy kite
new 7 39 0.0 buy keyboard
new 9 39 0.0 catch keyboard
new 11 39 0.0 check keyboard
new 100 38 0.0 tag hot_dog
new 104 38 0.0 throw hot_dog
new 100 39 0.0 tag keyboard
new 0 40 0.0 adjust kite
new 50 39 0.0 lift keyboard
yes 57 39 0.0 no_interaction keyboard
new 84 39 0.0 sign keyboard
new 92 37 0.0 stab horse
new 100 37 0.0 tag horse
new 41 37 0.0 inspect horse
yes 57 37 0.0 no_interaction horse
new 50 38 0.0 lift hot_dog
yes 57 38 0.0 no_interaction hot_dog
new 66 38 0.0 pick hot_dog
new 39 38 0.0 hug hot_dog
new 66 45 0.0 pick mouse
new 67 45 0.0 pick_up mouse
yes 57 53 0.0 no_interaction remote
new 66 53 0.0 pick remote
new 75 53 0.0 repair remote
new 84 53 0.0 sign remote
new 53 53 0.0 lose remote
new 11 53 0.0 check remote
new 12 53 0.0 clean remote
new 50 53 0.0 lift remote
new 39 54 0.0 hug sandwich
new 50 54 0.0 lift sandwich
new 53 54 0.0 lose sandwich
yes 57 54 0.0 no_interaction sandwich
